companyName,industryCode,industry
niagara catholic district school board,69,education management
ocas,69,education management
oms montessori,69,education management
ottawa carleton district school board (ocdsb),69,education management
oxford learning centre sp zo o ,69,education management
plasp child care services,69,education management
national center for professional education quality assurance,69,education management
rainy river district school board,69,education management
renfrew county catholic district school board,69,education management
spirit of math schools inc ,69,education management
the learning partnership,69,education management
the princeton review,69,education management
toronto catholic district school board,69,education management
trilogy education,69,education management
university of regina,69,education management
upper grand district school board,69,education management
waterloo catholic district school board,69,education management
waterloo region district school board,69,education management
halton regional police service,77,law enforcement
kingston police,77,law enforcement
loyalist township,77,law enforcement
ottawa police service,77,law enforcement
peel regional police,77,law enforcement
royal canadian mounted police | gendarmerie royale du canada,77,law enforcement
waterloo regional police service,77,law enforcement
torstar corporation,81,newspapers
toronto public library,85,libraries
armstrong top pack ltd,93,warehousing
canadian blast freezers ltd ,93,warehousing
dymin steel western,93,warehousing
public storage canada,93,warehousing
sherway warehousing sherway logistics rock city cartage,93,warehousing
versacold logistic services,93,warehousing
wills transfer limited,93,warehousing
brandity,97,market research
lightspeed apac,97,market research
numerator,97,market research
numeris,97,market research
causeworx,101,fundraising
salumatics inc ,101,fundraising
uhn foundation,101,fundraising
bms enterprises,105,professional training / coaching
barry callebaut group,105,professional training / coaching
community living oakville,105,professional training / coaching
commscope,105,professional training / coaching
douglas college,105,professional training / coaching
ghd,105,professional training / coaching
human resource centre hrc,105,professional training / coaching
harmony house,105,professional training / coaching
contractor nation,105,professional training / coaching
professional academy,105,professional training / coaching
logikor,105,professional training / coaching
mohawk college enterprise (mce),105,professional training / coaching
npower canada,105,professional training / coaching
pcpi â€šã„ã¬ progress career planning institute,105,professional training / coaching
salesforce,105,professional training / coaching
talize sarnecki,105,professional training / coaching
topron consulting inc,105,professional training / coaching
wilfrid laurier university,105,professional training / coaching
beamdog,109,computer games
behaviour interactive,109,computer games
big viking games,109,computer games
big blue bubble,109,computer games
digital extremes,109,computer games
electronic arts (ea),109,computer games
enthusiast gaming,109,computer games
fis global,109,computer games
mindgame,109,computer games
piranha games,109,computer games
relic entertainment,109,computer games
smilegate west,109,computer games
ubisoft toronto,109,computer games
uken games,109,computer games
zynga,109,computer games
dogs naturally magazine,113,online media
menkes,113,online media
narcity media,113,online media
tvo,113,online media
vidyard,113,online media
berry global inc ,117,plastics
centoco plastics ltd,117,plastics
monco products inc,117,plastics
newell brands,117,plastics
farnell packaging limited,117,plastics
piedmont plastics,117,plastics
poly nova technologies,117,plastics
protectolite composites inc,117,plastics
silgan plastics,117,plastics
stackteck systems ltd ,117,plastics
star plastics,117,plastics
pâˆšâˆ‚ppelmann gmbh and co kg,117,plastics
adga group consultants inc ,121,security / investigations
adt security services,121,security / investigations
afimac global,121,security / investigations
asap secured inc ,121,security / investigations
allied universal,121,security / investigations
avante security inc ,121,security / investigations
barber collins security services ltd ,121,security / investigations
commissionaires great lakes,121,security / investigations
condor security inc ,121,security / investigations
convergint,121,security / investigations
defron security services,121,security / investigations
g4s,121,security / investigations
gardaworld,121,security / investigations
gunnebo canada,121,security / investigations
johnson controls,121,security / investigations
knights protection,121,security / investigations
loss prevention services limited,121,security / investigations
march networks,121,security / investigations
meridian security solutions inc,121,security / investigations
northern security ltd,121,security / investigations
paragon security,121,security / investigations
pennine security solutions,121,security / investigations
pillar security,121,security / investigations
pinkerton | comprehensive risk management,121,security / investigations
regal security inc ,121,security / investigations
russell security services inc>,121,security / investigations
russell security services inc ,121,security / investigations
samsonshield inc ,121,security / investigations
securitas canada,121,security / investigations
stealth monitoring inc ,121,security / investigations
twg,121,security / investigations
wolfpack protective services inc ,121,security / investigations
canadian fertility consulting,125,alternative medicine
growers choice cannabis seeds,125,alternative medicine
mera cannabis corp ,125,alternative medicine
clearline technologies,130,think tanks
dialogue,130,think tanks
ibm,130,think tanks
mlse,130,think tanks
the conference board of canada,130,think tanks
university of waterloo,130,think tanks
acco brands,138,business supplies / equipment
advance business systems,138,business supplies / equipment
agfa,138,business supplies / equipment
pacific green technologies marine limited,138,business supplies / equipment
axon business systems llc,138,business supplies / equipment
canon canada,138,business supplies / equipment
dymon storage,138,business supplies / equipment
frid + russell business products,138,business supplies / equipment
kimberly clark,138,business supplies / equipment
monarch basics,138,business supplies / equipment
modern expo,138,business supplies / equipment
northern uniform service,138,business supplies / equipment
staples,138,business supplies / equipment
sunbelt rentals inc ,138,business supplies / equipment
surewerx,138,business supplies / equipment
the time shop,138,business supplies / equipment
uline,138,business supplies / equipment
x west inc xerox platinum authorized sales agent,138,business supplies / equipment
alliance labeling inc ,146,packaging / containers
amcor,146,packaging / containers
atlantic packaging products ltd ,146,packaging / containers
ball corporation,146,packaging / containers
belvika trade and packaging,146,packaging / containers
bowmanville wood products inc,146,packaging / containers
ccl industries,146,packaging / containers
cascades,146,packaging / containers
crawford packaging,146,packaging / containers
empack spraytech inc ,146,packaging / containers
ews inc ,146,packaging / containers
jason packaging,146,packaging / containers
goldrich printpak inc,146,packaging / containers
greif inc ,146,packaging / containers
hood packaging corporation,146,packaging / containers
lorpon labels inc ,146,packaging / containers
massilly north america,146,packaging / containers
masternet ltd ,146,packaging / containers
menasha packaging,146,packaging / containers
moore packaging corporation,146,packaging / containers
pactiv evergreen inc ,146,packaging / containers
sealed air corporation,146,packaging / containers
septimatech group inc ,146,packaging / containers
sherwin williams,146,packaging / containers
stanpac inc ,146,packaging / containers
tc transcontinental packaging,146,packaging / containers
veritiv corporation,146,packaging / containers
westrock company,146,packaging / containers
whitebird,146,packaging / containers
camp winston,131,philanthropy
canadian red cross,131,philanthropy
cerner corporation,131,philanthropy
ensil group,131,philanthropy
essilor group,131,philanthropy
mennonite central committee,131,philanthropy
family violence prevention services inc ,131,philanthropy
ontario trillium foundation,131,philanthropy
rexall pharmacy group ltd ,131,philanthropy
simon fraser university,131,philanthropy
whole foods market,131,philanthropy
associated youth services of peel (aysp),139,mental health care
canadian mental health association lambton kent branch,139,mental health care
canadian mental health association,139,mental health care
community living prince edward,139,mental health care
canadian mental health association durham,139,mental health care
family and children's services (elizabeth nj),139,mental health care
gateway homes inc ,139,mental health care
genesis community rehabilitation inc ,139,mental health care
hong fook mental health association,139,mental health care
kinark child and family services,139,mental health care
loft community services,139,mental health care
community family services of ontario,139,mental health care
services and housing in the province (ship),139,mental health care
strongest families institute,139,mental health care
terrace wellness group,139,mental health care
thresholds homes and supports,139,mental health care
turning point youth services,139,mental health care
waypoint centre for mental health care,139,mental health care
abb,147,industrial automation
awc inc ,147,industrial automation
avidbots corp ,147,industrial automation
r b automation ltd,147,industrial automation
canadian bearings,147,industrial automation
centerline (windsor) limited,147,industrial automation
ima group,147,industrial automation
hamilton company,147,industrial automation
cooper standard,147,industrial automation
dtc fluid power,147,industrial automation
eclipse automation,147,industrial automation
endress+hauser group,147,industrial automation
k a schmersal gmbh and co kg,147,industrial automation
grantek,147,industrial automation
harbour technologies,147,industrial automation
honeywell,147,industrial automation
jmp solutions,147,industrial automation
liburdi group of companies,147,industrial automation
motion â€šã„ã¬ canada,147,industrial automation
ocado group,147,industrial automation
overhead door corporation,147,industrial automation
promation engineering inc ,147,industrial automation
provantage automation,147,industrial automation
rockwell automation,147,industrial automation
siemens,147,industrial automation
spm automation (canada) inc ,147,industrial automation
symbotic,147,industrial automation
acs,33,sports
canada swim school,33,sports
cataraqui golf and country club,33,sports
dundas valley golf and curling club,33,sports
evolve snow camps,33,sports
north york academy,33,sports
north west rubber,33,sports
capital area tennis association,33,sports
ottawa sports and entertainment group (oseg),33,sports
premier sport services,33,sports
the rock golf club,33,sports
thescore,33,sports
ticketmaster,33,sports
true north sports camps,33,sports
resistance,35,motion pictures / film
drc video productions,35,motion pictures / film
film i dalarna,35,motion pictures / film
pelmorex media inc ,35,motion pictures / film
rocket science vfx,35,motion pictures / film
scanline vfx,35,motion pictures / film
spin vfx,35,motion pictures / film
the aquatarium at tall ships landing,37,museums / institutions
bruce county,37,museums / institutions
reptilia zoo,37,museums / institutions
toronto zoo,37,museums / institutions
harbourfront centre,39,performing arts
university of north texas,39,performing arts
absolute home mortgage corp ,41,banking
bank of canada,41,banking
laurentian bank financial group,41,banking
central 1,41,banking
credit suisse,41,banking
first national bank,41,banking
kawartha credit union,41,banking
mainstreet credit union,41,banking
tandia financial credit union,41,banking
tangerine,41,banking
ucb impulsa uniâˆšã¬n de crâˆšã¢dito s a de c v ,41,banking
wfcu credit union,41,banking
aig,43,financial services
aro inc ,43,financial services
alliance data,43,financial services
alterna savings,43,financial services
aon,43,financial services
aurum,43,financial services
auvenir,43,financial services
aviso wealth,43,financial services
aviva,43,financial services
axis finance limited,43,financial services
bmo financial group,43,financial services
bny mellon,43,financial services
barclays corporate banking,43,financial services
bertinity,43,financial services
blackhawk network,43,financial services
bond consulting group,43,financial services
broadridge,43,financial services
bdc,43,financial services
caat pension plan,43,financial services
capco,43,financial services
ccue finance,43,financial services
ci investment services inc ,43,financial services
cibc mellon,43,financial services
citi,43,financial services
cmls financial,43,financial services
canada life assurance co,43,financial services
canadian tire corporation,43,financial services
canam enterprises,43,financial services
capgemini,43,financial services
cargill,43,financial services
cash shop,43,financial services
caterpillar inc ,43,financial services
the citco group limited,43,financial services
cisco,43,financial services
colliers,43,financial services
coinsquare,43,financial services
computershare,43,financial services
dcr strategies inc (north america),43,financial services
dll,43,financial services
doxim,43,financial services
eos canada inc ,43,financial services
ethoca,43,financial services
eway,43,financial services
firstontario credit union,43,financial services
fleetcor,43,financial services
fairstone,43,financial services
fcc / fac,43,financial services
fidelity investments,43,financial services
fidus,43,financial services
financial horizons group,43,financial services
finastra,43,financial services
first west credit union,43,financial services
foresters financial services,43,financial services
franklin templeton,43,financial services
gm financial,43,financial services
gatestone and co ,43,financial services
genworth canada,43,financial services
global payments canada gp,43,financial services
hsbc,43,financial services
hub international,43,financial services
hoopp (healthcare of ontario pension plan),43,financial services
home trust company,43,financial services
homeequity bank,43,financial services
hyperwallet,43,financial services
ia clarington investments,43,financial services
ig wealth management,43,financial services
ihs markit,43,financial services
island savings a division of first west credit union,43,financial services
jpmorgan chase and co ,43,financial services
ratesdotca group ltd ,43,financial services
kar global,43,financial services
lendcare,43,financial services
laurentian bank securities,43,financial services
libro credit union,43,financial services
mcap,43,financial services
md financial planning,43,financial services
mufg,43,financial services
mackenzie investments,43,financial services
macquarie group,43,financial services
mandeville private client inc ,43,financial services
manulife,43,financial services
manulife securities,43,financial services
marsh mclennan,43,financial services
mastercard,43,financial services
merchant one,43,financial services
metro college,43,financial services
moneris,43,financial services
moody's corporation,43,financial services
morningstar,43,financial services
mortgage broker tools,43,financial services
digital risk,43,financial services
msi spergel inc licensed insolvency trustees,43,financial services
nasdaq,43,financial services
nfp,43,financial services
national bank of canada,43,financial services
circle,43,financial services
oanda,43,financial services
optrust,43,financial services
ott financial group,43,financial services
olympia financial group inc,43,financial services
osl,43,financial services
paccar,43,financial services
paradigm quest,43,financial services
pay2day inc ,43,financial services
payments canada,43,financial services
pc financial (sg),43,financial services
penfinancial credit union,43,financial services
peoples group,43,financial services
performance auto group,43,financial services
philip morris capital corp,43,financial services
pinnacle fund services,43,financial services
positive venture group inc acquired by consero,43,financial services
pra group (nasdaq: praa),43,financial services
prefera finance ltd ,43,financial services
progressa,43,financial services
pwc,43,financial services
on q financial inc ,43,financial services
qbe insurance,43,financial services
questrade careers,43,financial services
questrade financial group,43,financial services
rateshop inc ,43,financial services
merrick mortgages rateshop ca,43,financial services
raymond james,43,financial services
rbc,43,financial services
scotiabank,43,financial services
servus credit union,43,financial services
source one financial,43,financial services
ssq assurance | ssq insurance,43,financial services
standard bank group,43,financial services
state street,43,financial services
assurant employee benefits (now sun life financial),43,financial services
symcor,43,financial services
td,43,financial services
telstra,43,financial services
the co operators group auto and home insurance,43,financial services
the mortgage division,43,financial services
tmx group,43,financial services
ubs investment bank,43,financial services
veem,43,financial services
wells fargo advisors,43,financial services
wells fargo,43,financial services
wolters kluwer,43,financial services
atb financial,45,investment banking
firstcapital,45,investment banking
the burke group,45,investment banking
amp services llc,47,accounting
baker tilly canada,47,accounting
black tulip inc ,47,accounting
capilano university,47,accounting
srj chartered professional accountants (canada),47,accounting
crowe soberman,47,accounting
first choice haircutters,47,accounting
grant thornton llp (us),47,accounting
mgc global risk advisory llp,47,accounting
mr sub,47,accounting
maxsys staffing and consulting,47,accounting
rsm us llp,47,accounting
zeifmans,47,accounting
a1 windows,49,building materials
acrytec panel industries,49,building materials
alexandria moulding,49,building materials
alumicor limited,49,building materials
anatolia tile and stone inc,49,building materials
assa abloy opening solutions americas,49,building materials
britespan building systems inc ,49,building materials
nordic lumber ltd ,49,building materials
barleystone paving ltd,49,building materials
bytown lumber inc,49,building materials
caesarstone canada,49,building materials
canwel building materials,49,building materials
multi toits inc ,49,building materials
elite trimworks corp ,49,building materials
euro architectural components,49,building materials
euroline windows inc ,49,building materials
foundation building materials,49,building materials
greenhawk building materials,49,building materials
guildcrest homes,49,building materials
hilti group,49,building materials
hadrian,49,building materials
timber mart,49,building materials
henry company,49,building materials
herman's supply company,49,building materials
iko north america,49,building materials
kp windows,49,building materials
kaycan,49,building materials
kingdon timber mart,49,building materials
lake scugog lumber inc ,49,building materials
lafarge north america inc,49,building materials
lanark cedar,49,building materials
lehigh hanson,49,building materials
metrie,49,building materials
national concrete accessories,49,building materials
nuvo iron,49,building materials
olon industries,49,building materials
patene building supplies ltd,49,building materials
pella corporation,49,building materials
plasti fab ltd ,49,building materials
pliteq,49,building materials
renorun,49,building materials
riverside millwork group,49,building materials
romac industries inc ,49,building materials
roman building materials ltd,49,building materials
roofmart,49,building materials
salit steel,49,building materials
santerra stonecraft,49,building materials
screenco manufacturing ltd ,49,building materials
snap on tools of canada ltd ,49,building materials
steelway building systems,49,building materials
sunview patio doors ltd,49,building materials
techo bloc,49,building materials
trusscore,49,building materials
unilock,49,building materials
united building products inc,49,building materials
uponor,49,building materials
walker industries,49,building materials
waterloo garage doors inc,49,building materials
watson building supplies a gms company,49,building materials
weston premium woods,49,building materials
wsb titan,49,building materials
zekelman industries,49,building materials
als global,51,civil engineering
bethell group,51,civil engineering
cima+,51,civil engineering
cansel,51,civil engineering
fnx innov,51,civil engineering
geopro consulting limited,51,civil engineering
hlv2k engineering limited,51,civil engineering
klohn crippen berger,51,civil engineering
mcintosh perry,51,civil engineering
highway studio llc,51,civil engineering
prowise group inc,51,civil engineering
prowise engineering inc (division of prowise group),51,civil engineering
r v anderson associates limited,51,civil engineering
snc lavalin,51,civil engineering
toronto redi mix limited,51,civil engineering
vale canada limited,51,civil engineering
401 dixie nissan,53,automotive
abc technologies,53,automotive
agt electric cars,53,automotive
akka technologies,53,automotive
action car and truck accessories,53,automotive
active green + ross complete tire and auto center,53,automotive
acura of riverside,53,automotive
agincourt mazda,53,automotive
aisin canada inc mftg,53,automotive
android industries,53,automotive
applewood chevrolet cadillac buick gmc,53,automotive
the approval store,53,automotive
assured automotive,53,automotive
audi ag,53,automotive
autocanada,53,automotive
autodata solutions,53,automotive
trophy automotive dealer group llc,53,automotive
bds fleet service,53,automotive
bmw group,53,automotive
barrie volkswagen,53,automotive
belleville toyota,53,automotive
benson group inc ,53,automotive
berks machine tools ltd ,53,automotive
bolton toyota,53,automotive
bramgate volkswagen,53,automotive
bristol car and truck rental,53,automotive
budds' bmw,53,automotive
cpk interior products inc ,53,automotive
pride auto body,53,automotive
carstar auto body repair experts,53,automotive
chatham chrysler,53,automotive
city buick chevrolet cadillac gmc,53,automotive
clarington hyundai,53,automotive
clover tool manufacturing limited,53,automotive
cooksville hyundai,53,automotive
cox automotive inc ,53,automotive
cummins inc ,53,automotive
dent wizard international,53,automotive
dixie mitsubishi,53,automotive
donnelly group,53,automotive
downtown auto group,53,automotive
driven brands inc ,53,automotive
eastgate ford inc ,53,automotive
economy lube,53,automotive
ed learn ford lincoln,53,automotive
the electromac group inc ,53,automotive
erin park lexus toyota,53,automotive
fio automotive canada corporation,53,automotive
flex n gate,53,automotive
forbes waterloo mazda,53,automotive
key auto approvals inc ,53,automotive
frost chevrolet buick gmc cadillac,53,automotive
gp bikes,53,automotive
galt chrysler dodge jeep ram,53,automotive
richmond meat packers inc,53,automotive
go auto,53,automotive
green metals,53,automotive
ground effects ltd ,53,automotive
groupe touchette inc ,53,automotive
halton honda,53,automotive
hearn industrial services,53,automotive
hitch city,53,automotive
hamilton volvo,53,automotive
hematite,53,automotive
honda engineering north america inc ,53,automotive
the humberview group,53,automotive
honda manufacturing of alabama llc,53,automotive
jfk systems,53,automotive
jefferson elora corporation,53,automotive
drive and shine inc,53,automotive
varroc lighting systems,53,automotive
ksr international inc ,53,automotive
kuntz electroplating inc (kei),53,automotive
lauria hyundai,53,automotive
latem industries ltd ,53,automotive
leavens volkswagen inc,53,automotive
leggat mazda of burlington,53,automotive
lexus of london,53,automotive
linamar corporation,53,automotive
listowel technology inc ,53,automotive
london kia,53,automotive
finch chrysler dodge jeep ram ltd ,53,automotive
mitsui high tec (canada) inc ,53,automotive
mva stratford inc ,53,automotive
magna international,53,automotive
manitoulin chrysler,53,automotive
marwood international inc ,53,automotive
maslack supply ltd ,53,automotive
mckenzie's associated auctioneers,53,automotive
meadowvale honda,53,automotive
mercedes benz burlington,53,automotive
metrican,53,automotive
midas auto service experts,53,automotive
milton toyota,53,automotive
mitchell plastics,53,automotive
motoinsight,53,automotive
motor sports world,53,automotive
mr lube canada,53,automotive
multimatic inc ,53,automotive
napa auto parts,53,automotive
national tire distributors,53,automotive
navotar inc,53,automotive
nett technologies inc,53,automotive
j g kern enterprises inc ,53,automotive
newroads automotive group,53,automotive
newmarket hyundai,53,automotive
ontario die international,53,automotive
ottawa goodtime centre,53,automotive
mobius group,53,automotive
pbs systems inc ,53,automotive
pfaff automotive partners,53,automotive
phaeton automotive group,53,automotive
pickering volkswagen,53,automotive
policaro group,53,automotive
precision resource inc ,53,automotive
proactive dealer solutions,53,automotive
pwo canada inc ,53,automotive
rafih auto group,53,automotive
rapid rtc,53,automotive
roadwarrior inc ,53,automotive
scarborough toyota,53,automotive
select tool inc ,53,automotive
seven view chrysler,53,automotive
speedy auto service,53,automotive
st onge recreation,53,automotive
streetsville hyundai,53,automotive
subaru of london,53,automotive
super suds car wash abilene tx,53,automotive
symtech corporation,53,automotive
tiercon corp ,53,automotive
toronto hyundai,53,automotive
towtal roadside solutions inc,53,automotive
toyota motor corporation,53,automotive
upper james toyota,53,automotive
vari form,53,automotive
victory ford dyersville,53,automotive
castrol wakefield canada inc,53,automotive
warren industries ltd ,53,automotive
weins canada,53,automotive
whiteoak ford lincoln,53,automotive
wurth canada limited,53,automotive
xperigo,53,automotive
yorkdale ford lincoln sales,53,automotive
young drivers of canada,53,automotive
zanchin automotive group,53,automotive
abs machining,55,machinery
aag tailored cutting solutions,55,machinery
integrity tool and mold inc ,55,machinery
accumetal manufacturing inc ,55,machinery
all seasons equipment mfg,55,machinery
battlefield equipment rentals / location diã©quipement battlefield,55,machinery
berg chilling systems inc ,55,machinery
brandt group of companies,55,machinery
cmi heavy industries,55,machinery
trim machineryandautomation ltd ,55,machinery
static clean international inc ,55,machinery
delta power equipment,55,machinery
advance millwrights inc ,55,machinery
faema,55,machinery
gal power systems,55,machinery
hillmar industries ltd ,55,machinery
husky injection molding systems,55,machinery
jed equipment co inc ,55,machinery
john deere,55,machinery
johnston equipment,55,machinery
laser metal profiles limited ,55,machinery
leavitt machinery,55,machinery
liebherr canada ltd ,55,machinery
lincoln electric company of canada lp,55,machinery
zetapack srl,55,machinery
mancor industries inc ,55,machinery
niagara manufacturing co inc,55,machinery
matcom,55,machinery
metso,55,machinery
natpro,55,machinery
patriot forge co ,55,machinery
pfm packaging machinery s p a ,55,machinery
premier equipment ltd ,55,machinery
ritchie bros ,55,machinery
royal machine solutions,55,machinery
salford group,55,machinery
sms equipment inc ,55,machinery
south essex fabricating inc,55,machinery
top lift enterprises inc ,55,machinery
tri mach group inc ,55,machinery
wajax,55,machinery
weldco companies,55,machinery
4refuel,57,oil / energy
applied manufacturing technologies lp,57,oil / energy
canadian babbitt bearings ltd,57,oil / energy
canadian natural resources limited (cnrl),57,oil / energy
corrosion service company limited,57,oil / energy
enbridge,57,oil / energy
enerflex ltd ,57,oil / energy
exterran,57,oil / energy
haztech,57,oil / energy
just energy,57,oil / energy
kpmg,57,oil / energy
keyera,57,oil / energy
macewen petroleum inc ,57,oil / energy
a p moller maersk,57,oil / energy
mcdougall energy inc ,57,oil / energy
ministry of energy and energy industries,57,oil / energy
mpn capital markets,57,oil / energy
nabors industries,57,oil / energy
north central coop,57,oil / energy
suncor,57,oil / energy
phoenix petroleum philippines inc ,57,oil / energy
reliance offshore,57,oil / energy
rimrock energy partners llc,57,oil / energy
shawcor,57,oil / energy
shell,57,oil / energy
slacan industries,57,oil / energy
spx flow,57,oil / energy
streamline inspection ltd ,57,oil / energy
suncor energy services inc,57,oil / energy
superior propane,57,oil / energy
trans northern pipelines inc ,57,oil / energy
united services group an inc 5000 company,57,oil / energy
wood,57,oil / energy
worldpac canada inc,57,oil / energy
american iron and metal (aim),59,utilities
bruce power,59,utilities
burlington hydro inc ,59,utilities
clearesult,59,utilities
dura line,59,utilities
fortisbc,59,utilities
g tel,59,utilities
hydro one,59,utilities
ibi group,59,utilities
independent electricity system operator (ieso),59,utilities
kti limited,59,utilities
klean and brite,59,utilities
lm generating power co ltd,59,utilities
liberty utilities service corp,59,utilities
magna iv engineering,59,utilities
ministry of municipal and rural affairs and housing,59,utilities
municipal maintenance co ,59,utilities
lakeland holding ltd,59,utilities
olameter inc ,59,utilities
ontario energy board,59,utilities
ontario power generation,59,utilities
peterborough utilities group,59,utilities
pioneer energy gas station,59,utilities
planview utility services limited,59,utilities
power engineers,59,utilities
toronto hydro,59,utilities
davey tree expert co of canada limited,61,paper / forest products
domtar,61,paper / forest products
eacom timber corporation,61,paper / forest products
cfl flooring,61,paper / forest products
futamura usa inc,61,paper / forest products
dakeryn industries ltd,61,paper / forest products
irving tissue,61,paper / forest products
norbord south carolina inc,61,paper / forest products
rayonier advanced materials,61,paper / forest products
resolute forest products,61,paper / forest products
roseburg forest products,61,paper / forest products
duval's cutting tools,61,paper / forest products
stella jones inc ,61,paper / forest products
white river forest products,61,paper / forest products
agrisolutionsã© inc ,63,farming
bayer,63,farming
steinbeck country produce inc ,63,farming
crop defenders ltd,63,farming
egg farmers of canada / les producteurs diã©ufs du canada,63,farming
fs partners,63,farming
fernlea flowers ltd ,63,farming
freeman herbs,63,farming
greenhorizons sod farms,63,farming
sunens,63,farming
mucci farms,63,farming
manderley turf products inc ,63,farming
planetary care â€šã„ã¬ a regen ag community,63,farming
masterfeeds,63,farming
nutrien ag solutions,63,farming
ontario plants propagation limited,63,farming
pingle's farm market,63,farming
plant products,63,farming
sollio agriculture,63,farming
stokes seeds,63,farming
sylvite agri services,63,farming
thrive cannabis,63,farming
landcatch natural selection,66,fishery
alberta innovates,70,research
bcit applied research,70,research
canadian nuclear laboratories,70,research
collaborative neuroscience research (cns) a division of apex innovative sciences,70,research
cameco,70,research
cliantha research limited,70,research
deciem | the abnormal beauty company,70,research
demant,70,research
genpact,70,research
georgian college research and innovation,70,research
kgk science inc ,70,research
kgs research,70,research
mitacs,70,research
ncri | national cancer research institute,70,research
national research council canada / conseil national de recherches canada,70,research
nucro technics inc ,70,research
ontario institute for cancer research,70,research
abdul latif jameel poverty action lab (j pal),70,research
robarts clinical trials b v ,70,research
ryerson university,70,research
samsung electronics,70,research
university of ottawa,70,research
university of windsor,70,research
vineland research and innovation centre,70,research
cwb group,78,public safety
direct traffic management,78,public safety
immigration consultants of canada regulatory council (iccrc),78,public safety
john howard society of ontario,78,public safety
north bay parry sound district health unit,78,public safety
college of medical radiation and imaging technologists of ontario,78,public safety
sagamok anishnawbek,78,public safety
truckandtrailer ca,82,publishing
emond publishing,82,publishing
mcgraw hill,82,publishing
pressreader,82,publishing
scholastic canada,82,publishing
zoocasa realty inc ,82,publishing
agat laboratories,86,environmental services
abell pest control,86,environmental services
badger daylighting inc,86,environmental services
bartlett tree experts,86,environmental services
sevenson environmental services inc ,86,environmental services
caduceon environmental laboratories,86,environmental services
canadian wildlife federation / fã©dã©ration canadienne de la faune,86,environmental services
clean harbors,86,environmental services
clearford water systems,86,environmental services
conservation halton,86,environmental services
corteva agriscience,86,environmental services
culligan international,86,environmental services
dst consulting engineers inc ,86,environmental services
drain all ltd ,86,environmental services
dye and durham corporation,86,environmental services
ecycle solutions,86,environmental services
globalex enviro llc,86,environmental services
eurofins,86,environmental services
ferrovial,86,environmental services
geoscape contracting,86,environmental services
golder,86,environmental services
greensaver,86,environmental services
hetek solutions inc,86,environmental services
joe johnson equipment,86,environmental services
luminor environmental inc ,86,environmental services
matrix solutions inc ,86,environmental services
mâˆšâ©rieux nutrisciences,86,environmental services
metro compactor service inc,86,environmental services
miller waste systems inc ,86,environmental services
modern landfill inc ,86,environmental services
zero waste leeds,86,environmental services
ontario clean water agency,86,environmental services
orkin canada,86,environmental services
pinchin ltd ,86,environmental services
qm environmental,86,environmental services
rwdi,86,environmental services
safety kleen,86,environmental services
sanimax,86,environmental services
stantec,86,environmental services
stericycle,86,environmental services
terrapure environmental,86,environmental services
toronto and region conservation authority (trca),86,environmental services
united rentals,86,environmental services
waste connections,86,environmental services
waste management,86,environmental services
wasteco,86,environmental services
105 gibson centre,90,civic / social/ganization
acorn canada,90,civic / social/ganization
alstom,90,civic / social/ganization
christian horizons,90,civic / social/ganization
community living ontario,90,civic / social/ganization
crossroads international | carrefour international,90,civic / social/ganization
engineers without borders international,90,civic / social/ganization
dutchtechsf,90,civic / social/ganization
family and children's services of the waterloo region,90,civic / social/ganization
food banks canada | banques alimentaires canada,90,civic / social/ganization
foodshare toronto,90,civic / social/ganization
gifted people services,90,civic / social/ganization
st hope,90,civic / social/ganization
leduc downtown business association,90,civic / social/ganization
northwest center,90,civic / social/ganization
mozilla,90,civic / social/ganization
northern children's services,90,civic / social/ganization
the career foundation,90,civic / social/ganization
the yonge street mission,90,civic / social/ganization
ywca toronto,90,civic / social/ganization
airmiles llc,94,airlines/aviation
aviation gse,94,airlines/aviation
catsa / acsta,94,airlines/aviation
canadian north,94,airlines/aviation
cargojet airways ltd ,94,airlines/aviation
chartright air group,94,airlines/aviation
greater toronto airports authority,94,airlines/aviation
ledcor,94,airlines/aviation
skylink express inc ,94,airlines/aviation
pcc aerostructures,94,airlines/aviation
porter airlines inc ,94,airlines/aviation
skyservice business aviation inc ,94,airlines/aviation
wasaya airways lp,94,airlines/aviation
bpr,98,public relations / communications
levert group,98,public relations / communications
midas,98,public relations / communications
national public relations,98,public relations / communications
air liquide,102,chemicals
dsm,106,venture capital / private equity
etg,106,venture capital / private equity
halibut equity,106,venture capital / private equity
harvest builders,106,venture capital / private equity
ivaco rolling mills,106,venture capital / private equity
the lego group,106,venture capital / private equity
lighthouse labs rva,106,venture capital / private equity
allianz,106,venture capital / private equity
qualcomm,106,venture capital / private equity
tandemlaunch inc ,106,venture capital / private equity
unilever,106,venture capital / private equity
bessemer venture partners,106,venture capital / private equity
zeiss group,106,venture capital / private equity
asp inc,110,events services
avw telav inc,110,events services
earls kitchen + bar,110,events services
eventmobi,110,events services
freshco,110,events services
metroconnections,110,events services
hacienda sarria,110,events services
icff,110,events services
major tom,110,events services
storagevault canada inc (svi),110,events services
the canadian institute,110,events services
wabano centre for aboriginal health,110,events services
dell technologies,118,computer / network security
fortinet,118,computer / network security
gosecure,118,computer / network security
herjavec group,118,computer / network security
mcafee,118,computer / network security
proofpoint,118,computer / network security
sonicwall,118,computer / network security
watchguard technologies,118,computer / network security
winmagic,118,computer / network security
ainsworth inc,122,facilities services
angus consulting management limited,122,facilities services
apollo property management,122,facilities services
