companyName,industryCode,industry
lawson products,116.0,logistics / supply chain
legacy supply chain services,116.0,logistics / supply chain
metro supply chain,116.0,logistics / supply chain
martin brower,116.0,logistics / supply chain
mckenna logistics centres,116.0,logistics / supply chain
metro logistics,116.0,logistics / supply chain
nfi,116.0,logistics / supply chain
nippon express group,116.0,logistics / supply chain
national logistics services,116.0,logistics / supply chain
neovia logistics,116.0,logistics / supply chain
osl,116.0,logistics / supply chain
oci,116.0,logistics / supply chain
positive fulfillment services ltd ,116.0,logistics / supply chain
rome logistics group,116.0,logistics / supply chain
Solutions 2 GO,116.0,logistics / supply chain
syncreon,116.0,logistics / supply chain
Traffic Tech Inc.,116.0,logistics / supply chain
versacold logistics services,116.0,logistics / supply chain
weber supply company inc ,116.0,logistics / supply chain
"Tyler Technologies, Inc.",120.0,computer software
achieva health,124.0,health/ wellness / fitness
abilities centre,124.0,health/ wellness / fitness
adidas,124.0,health/ wellness / fitness
albany retirement village,124.0,health/ wellness / fitness
algoma ontario health team,124.0,health/ wellness / fitness
altima dental canada,124.0,health/ wellness / fitness
amplifon,124.0,health/ wellness / fitness
anytime fitness,124.0,health/ wellness / fitness
aphasia institute,124.0,health/ wellness / fitness
atrium innovations,124.0,health/ wellness / fitness
bell,124.0,health/ wellness / fitness
bloom care solutions,124.0,health/ wellness / fitness
body + soul fitness,124.0,health/ wellness / fitness
cvs health,124.0,health/ wellness / fitness
canadian pharmacists association,124.0,health/ wellness / fitness
caring hands,124.0,health/ wellness / fitness
Carefirst Seniors and Community Services...,124.0,health/ wellness / fitness
century stone dental,124.0,health/ wellness / fitness
cigna,124.0,health/ wellness / fitness
crunch fitness canada,124.0,health/ wellness / fitness
the meadows long term care centre,124.0,health/ wellness / fitness
drivercheck inc ,124.0,health/ wellness / fitness
equinox,124.0,health/ wellness / fitness
ehn canada,124.0,health/ wellness / fitness
elysian wellness centre,124.0,health/ wellness / fitness
enagic canada,124.0,health/ wellness / fitness
ewyn studios int ,124.0,health/ wellness / fitness
first choice beverage,124.0,health/ wellness / fitness
fabutan sun tan studios,124.0,health/ wellness / fitness
fuzz wax bar,124.0,health/ wellness / fitness
gnc,124.0,health/ wellness / fitness
gold's gym british columbia,124.0,health/ wellness / fitness
goodlife health clubs,124.0,health/ wellness / fitness
greenhouse,124.0,health/ wellness / fitness
hammam baths,124.0,health/ wellness / fitness
Hand & Stone Massage and Facial Spa - Toronto,124.0,health/ wellness / fitness
healthy planet,124.0,health/ wellness / fitness
homewood health,124.0,health/ wellness / fitness
family life resource center,124.0,health/ wellness / fitness
humanacare,124.0,health/ wellness / fitness
caris islington,124.0,health/ wellness / fitness
jenny craig,124.0,health/ wellness / fitness
lamp community health centre,124.0,health/ wellness / fitness
Life Time,124.0,health/ wellness / fitness
lifemark health group,124.0,health/ wellness / fitness
medcan,124.0,health/ wellness / fitness
magna golf club,124.0,health/ wellness / fitness
masco corporation,124.0,health/ wellness / fitness
massage addict,124.0,health/ wellness / fitness
mayfair clubs,124.0,health/ wellness / fitness
trustcare health,124.0,health/ wellness / fitness
merrithewâ€šã‘â¢,124.0,health/ wellness / fitness
middlesex london health unit,124.0,health/ wellness / fitness
movati athletic,124.0,health/ wellness / fitness
moxie,124.0,health/ wellness / fitness
Myant,124.0,health/ wellness / fitness
lifeist,124.0,health/ wellness / fitness
natural partners is now fullscript,124.0,health/ wellness / fitness
newtopia inc ,124.0,health/ wellness / fitness
novo healthnet limited,124.0,health/ wellness / fitness
oaks retirement village,124.0,health/ wellness / fitness
addiction canada,124.0,health/ wellness / fitness
opencare com,124.0,health/ wellness / fitness
peloton interactive,124.0,health/ wellness / fitness
phreesia,124.0,health/ wellness / fitness
pillars of wellness,124.0,health/ wellness / fitness
plexus worldwide,124.0,health/ wellness / fitness
points de vue international review of ophthalmic optics,124.0,health/ wellness / fitness
precision nutrition,124.0,health/ wellness / fitness
regent park community health centre,124.0,health/ wellness / fitness
results wellness lifestyle,124.0,health/ wellness / fitness
riverstone retirement communities,124.0,health/ wellness / fitness
saje natural wellness,124.0,health/ wellness / fitness
se health,124.0,health/ wellness / fitness
somerset west community health centre,124.0,health/ wellness / fitness
spartan race australia and nz,124.0,health/ wellness / fitness
stay active rehabilitation,124.0,health/ wellness / fitness
the big carrot community market,124.0,health/ wellness / fitness
the little gym international inc ,124.0,health/ wellness / fitness
toothworks canada,124.0,health/ wellness / fitness
toronto athletic camps inc,124.0,health/ wellness / fitness
univar solutions,124.0,health/ wellness / fitness
the vaughan community health centre,124.0,health/ wellness / fitness
vega,124.0,health/ wellness / fitness
vitality assessments group inc ,124.0,health/ wellness / fitness
the united methodist village godfrey il,124.0,health/ wellness / fitness
iosha rwanda,124.0,health/ wellness / fitness
ymca ywca of guelph,124.0,health/ wellness / fitness
youville centre,124.0,health/ wellness / fitness
avison young,128.0,commercial real estate
bentallgreenoak,128.0,commercial real estate
cbre,128.0,commercial real estate
cadillac fairview,128.0,commercial real estate
canada lands company / sociã©tã© immobiliã©re du canada,128.0,commercial real estate
colonnade bridgeport,128.0,commercial real estate
w p carey inc ,128.0,commercial real estate
ivanhoã© cambridge,128.0,commercial real estate
jll,128.0,commercial real estate
national investment center for seniors housing and care (nic),128.0,commercial real estate
sifton properties limited,128.0,commercial real estate
smartcentres reit,128.0,commercial real estate
cherry hill programs,136.0,photography
gta photography classes,136.0,photography
lifetouch canada inc,136.0,photography
shutterstock,136.0,photography
acciona,144.0,renewables / environment
brookfield renewable,144.0,renewables / environment
canadian energy,144.0,renewables / environment
Canadian Solar,144.0,renewables / environment
covanta,144.0,renewables / environment
crosswindhkn,144.0,renewables / environment
ddr americas inc ,144.0,renewables / environment
edf renewables north america,144.0,renewables / environment
enercon,144.0,renewables / environment
emterra group,144.0,renewables / environment
englobe,144.0,renewables / environment
grasshopper energy,144.0,renewables / environment
Greenfield Global Inc.,144.0,renewables / environment
innio group,144.0,renewables / environment
LG Electronics Canada,144.0,renewables / environment
cleanriver recycling solutions,144.0,renewables / environment
NORTHLAND POWER,144.0,renewables / environment
owens corning,144.0,renewables / environment
pentair,144.0,renewables / environment
rodan energy solutions inc ,144.0,renewables / environment
schneider electric,144.0,renewables / environment
tesla,144.0,renewables / environment
westinghouse electric company,144.0,renewables / environment
aecom,1.0,defense / space
BWX Technologies,1.0,defense / space
curtiss wright corporation,1.0,defense / space
department of national defence,1.0,defense / space
FPH Group,1.0,defense / space
lm products inc,1.0,defense / space
general motors,1.0,defense / space
general dynamics,1.0,defense / space
inkas vehicles,1.0,defense / space
l3harris technologies,1.0,defense / space
leonardo drs,1.0,defense / space
lockheed martin,1.0,defense / space
mda,1.0,defense / space
parsons corporation,1.0,defense / space
raytheon technologies,1.0,defense / space
safran,1.0,defense / space
united states department of defense,1.0,defense / space
l 3 communications limited,129.0,capital markets
lendmax corp: private lender | real estate investment | long term financing | commercial,129.0,capital markets
omers capital markets,129.0,capital markets
ontario securities commission,129.0,capital markets
overbond,129.0,capital markets
q4,129.0,capital markets
bgrs,137.0,human resources
dean group,137.0,human resources
finance canada / finances canada,137.0,human resources
essential staffing,137.0,human resources
groupe robert,137.0,human resources
HR Project Partners,137.0,human resources
hrdownloads,137.0,human resources
lhh,137.0,human resources
hirepower inc ,137.0,human resources
legacy bowes,137.0,human resources
morneau shepell,137.0,human resources
payroll solutions international inc ,137.0,human resources
peninsula canada,137.0,human resources
pivotal integrated hr solutions,137.0,human resources
Staffy,137.0,human resources
tes the employment solution,137.0,human resources
tpdâ¬ã†,137.0,human resources
wilsonhcg,137.0,human resources
antamex industries,145.0,glass/ ceramics / concrete
rhi magnesita,145.0,glass/ ceramics / concrete
arla foods,65.0,dairy
saputo inc ,65.0,dairy
academy of learning ltd,69.0,education management
academy of learning career college toronto,69.0,education management
acuren,69.0,education management
art gallery of ontario,69.0,education management
ugc net,69.0,education management
belmont house school,69.0,education management
blyth academy lawrence park,69.0,education management
brant haldimand norfolk catholic district school board,69.0,education management
canadore@stanford college,69.0,education management
canadian career college,69.0,education management
campus support,69.0,education management
carleton university department of law and legal studies,69.0,education management
catholic district school board of eastern ontario,69.0,education management
Coast2Coast First Aid & Aquatics Inc.,69.0,education management
college of new caledonia students' union,69.0,education management
Department of Justice Canada,69.0,education management
dewey university inc ,69.0,education management
dufferin peel catholic district school board,69.0,education management
durham college corporate training services,69.0,education management
durham district school board,69.0,education management
ielts official,69.0,education management
kawartha pine ridge district school board,69.0,education management
london district catholic school board,69.0,education management
new oriental international college,69.0,education management
niagara catholic district school board,69.0,education management
ocas,69.0,education management
oms montessori,69.0,education management
ottawa carleton district school board (ocdsb),69.0,education management
oxford learning centre sp zo o ,69.0,education management
plasp child care services,69.0,education management
national center for professional education quality assurance,69.0,education management
rainy river district school board,69.0,education management
renfrew county catholic district school board,69.0,education management
spirit of math schools inc ,69.0,education management
the learning partnership,69.0,education management
the princeton review,69.0,education management
toronto catholic district school board,69.0,education management
trilogy education,69.0,education management
university of regina,69.0,education management
upper grand district school board,69.0,education management
waterloo catholic district school board,69.0,education management
waterloo region district school board,69.0,education management
halton regional police service,77.0,law enforcement
kingston police,77.0,law enforcement
loyalist township,77.0,law enforcement
ottawa police service,77.0,law enforcement
peel regional police,77.0,law enforcement
royal canadian mounted police | gendarmerie royale du canada,77.0,law enforcement
waterloo regional police service,77.0,law enforcement
torstar corporation,81.0,newspapers
toronto public library,85.0,libraries
armstrong top pack ltd,93.0,warehousing
canadian blast freezers ltd ,93.0,warehousing
dymin steel western,93.0,warehousing
public storage canada,93.0,warehousing
sherway warehousing sherway logistics rock city cartage,93.0,warehousing
versacold logistics services,93.0,warehousing
wills transfer limited,93.0,warehousing
brandity,97.0,market research
lightspeed apac,97.0,market research
numerator,97.0,market research
numeris,97.0,market research
causeworx,101.0,fundraising
salumatics inc ,101.0,fundraising
uhn foundation,101.0,fundraising
bms enterprises,105.0,professional training / coaching
Barry Callebaut,105.0,professional training / coaching
community living oakville,105.0,professional training / coaching
commscope,105.0,professional training / coaching
douglas college,105.0,professional training / coaching
ghd,105.0,professional training / coaching
human resource centre hrc,105.0,professional training / coaching
harmony house,105.0,professional training / coaching
contractor nation,105.0,professional training / coaching
professional academy,105.0,professional training / coaching
logikor,105.0,professional training / coaching
mohawk college enterprise (mce),105.0,professional training / coaching
npower canada,105.0,professional training / coaching
pcpi â€šã„ã¬ progress career planning institute,105.0,professional training / coaching
salesforce,105.0,professional training / coaching
talize sarnecki,105.0,professional training / coaching
topron consulting inc,105.0,professional training / coaching
wilfrid laurier university,105.0,professional training / coaching
beamdog,109.0,computer games
behaviour interactive,109.0,computer games
big viking games,109.0,computer games
big blue bubble,109.0,computer games
digital extremes,109.0,computer games
electronic arts (ea),109.0,computer games
enthusiast gaming,109.0,computer games
fis global,109.0,computer games
mindgame,109.0,computer games
Piranha Games Inc.,109.0,computer games
relic entertainment,109.0,computer games
smilegate west,109.0,computer games
ubisoft toronto,109.0,computer games
uken games,109.0,computer games
zynga,109.0,computer games
dogs naturally magazine,113.0,online media
menkes,113.0,online media
narcity media,113.0,online media
tvo,113.0,online media
vidyard,113.0,online media
berry global inc ,117.0,plastics
centoco plastics ltd,117.0,plastics
monco products inc,117.0,plastics
newell brands,117.0,plastics
farnell packaging limited,117.0,plastics
piedmont plastics,117.0,plastics
poly nova technologies,117.0,plastics
protectolite composites inc,117.0,plastics
silgan plastics,117.0,plastics
stackteck systems ltd ,117.0,plastics
star plastics,117.0,plastics
pâˆšâˆ‚ppelmann gmbh and co kg,117.0,plastics
adga group consultants inc ,121.0,security / investigations
adt security services,121.0,security / investigations
afimac global,121.0,security / investigations
asap secured inc ,121.0,security / investigations
allied universal,121.0,security / investigations
avante security inc ,121.0,security / investigations
barber collins security services ltd ,121.0,security / investigations
commissionaires great lakes,121.0,security / investigations
condor security inc ,121.0,security / investigations
convergint,121.0,security / investigations
defron security services,121.0,security / investigations
g4s,121.0,security / investigations
gardaworld,121.0,security / investigations
gunnebo canada,121.0,security / investigations
johnson controls,121.0,security / investigations
knights protection,121.0,security / investigations
loss prevention services limited,121.0,security / investigations
march networks,121.0,security / investigations
meridian security solutions inc,121.0,security / investigations
Northern Security,121.0,security / investigations
paragon security,121.0,security / investigations
pennine security solutions,121.0,security / investigations
pillar security,121.0,security / investigations
pinkerton | comprehensive risk management,121.0,security / investigations
Regal Security,121.0,security / investigations
russell security services inc>,121.0,security / investigations
russell security services inc ,121.0,security / investigations
samsonshield inc ,121.0,security / investigations
Securitas Canada Ltd.,121.0,security / investigations
Stealth Monitoring,121.0,security / investigations
twg,121.0,security / investigations
wolfpack protective services inc ,121.0,security / investigations
canadian fertility consulting,125.0,alternative medicine
growers choice cannabis seeds,125.0,alternative medicine
mera cannabis corp ,125.0,alternative medicine
clearline technologies,130.0,think tanks
dialogue,130.0,think tanks
ibm,130.0,think tanks
mlse,130.0,think tanks
the conference board of canada,130.0,think tanks
university of waterloo,130.0,think tanks
acco brands,138.0,business supplies / equipment
advance business systems,138.0,business supplies / equipment
agfa,138.0,business supplies / equipment
pacific green technologies marine limited,138.0,business supplies / equipment
axon business systems llc,138.0,business supplies / equipment
canon canada,138.0,business supplies / equipment
dymon storage,138.0,business supplies / equipment
frid + russell business products,138.0,business supplies / equipment
kimberly clark,138.0,business supplies / equipment
monarch basics,138.0,business supplies / equipment
modern expo,138.0,business supplies / equipment
northern uniform service,138.0,business supplies / equipment
staples,138.0,business supplies / equipment
sunbelt rentals inc ,138.0,business supplies / equipment
surewerx,138.0,business supplies / equipment
the time shop,138.0,business supplies / equipment
uline,138.0,business supplies / equipment
x west inc xerox platinum authorized sales agent,138.0,business supplies / equipment
alliance labeling inc ,146.0,packaging / containers
amcor,146.0,packaging / containers
Atlantic Packaging Products Ltd,146.0,packaging / containers
ball corporation,146.0,packaging / containers
belvika trade and packaging,146.0,packaging / containers
bowmanville wood products inc,146.0,packaging / containers
ccl industries,146.0,packaging / containers
cascades,146.0,packaging / containers
crawford packaging,146.0,packaging / containers
empack spraytech inc ,146.0,packaging / containers
ews inc ,146.0,packaging / containers
jason packaging,146.0,packaging / containers
Goldrich Printpak,146.0,packaging / containers
greif inc ,146.0,packaging / containers
hood packaging corporation,146.0,packaging / containers
lorpon labels inc ,146.0,packaging / containers
massilly north america,146.0,packaging / containers
masternet ltd ,146.0,packaging / containers
menasha packaging,146.0,packaging / containers
moore packaging corporation,146.0,packaging / containers
pactiv evergreen inc ,146.0,packaging / containers
sealed air corporation,146.0,packaging / containers
septimatech group inc ,146.0,packaging / containers
sherwin williams,146.0,packaging / containers
stanpac inc ,146.0,packaging / containers
tc transcontinental packaging,146.0,packaging / containers
veritiv corporation,146.0,packaging / containers
westrock company,146.0,packaging / containers
whitebird,146.0,packaging / containers
camp winston,131.0,philanthropy
canadian red cross,131.0,philanthropy
cerner corporation,131.0,philanthropy
ensil group,131.0,philanthropy
essilor group,131.0,philanthropy
mennonite central committee,131.0,philanthropy
family violence prevention services inc ,131.0,philanthropy
ontario trillium foundation,131.0,philanthropy
rexall pharmacy group ltd ,131.0,philanthropy
simon fraser university,131.0,philanthropy
whole foods market,131.0,philanthropy
associated youth services of peel (aysp),139.0,mental health care
canadian mental health association lambton kent branch,139.0,mental health care
canadian mental health association,139.0,mental health care
community living prince edward,139.0,mental health care
canadian mental health association durham,139.0,mental health care
family and children's services (elizabeth nj),139.0,mental health care
gateway homes inc ,139.0,mental health care
genesis community rehabilitation inc ,139.0,mental health care
hong fook mental health association,139.0,mental health care
kinark child and family services,139.0,mental health care
loft community services,139.0,mental health care
community family services of ontario,139.0,mental health care
services and housing in the province (ship),139.0,mental health care
strongest families institute,139.0,mental health care
terrace wellness group,139.0,mental health care
thresholds homes and supports,139.0,mental health care
turning point youth services,139.0,mental health care
waypoint centre for mental health care,139.0,mental health care
abb,147.0,industrial automation
awc inc ,147.0,industrial automation
Avidbots Corp,147.0,industrial automation
r b automation ltd,147.0,industrial automation
Canadian Bearings Ltd.,147.0,industrial automation
centerline (windsor) limited,147.0,industrial automation
ima group,147.0,industrial automation
hamilton company,147.0,industrial automation
cooper standard,147.0,industrial automation
dtc fluid power,147.0,industrial automation
eclipse automation,147.0,industrial automation
endress+hauser group,147.0,industrial automation
k a schmersal gmbh and co kg,147.0,industrial automation
grantek,147.0,industrial automation
harbour technologies,147.0,industrial automation
honeywell,147.0,industrial automation
jmp solutions,147.0,industrial automation
liburdi group of companies,147.0,industrial automation
motion â€šã„ã¬ canada,147.0,industrial automation
ocado group,147.0,industrial automation
overhead door corporation,147.0,industrial automation
Promation Engineering,147.0,industrial automation
provantage automation,147.0,industrial automation
rockwell automation,147.0,industrial automation
siemens,147.0,industrial automation
spm automation (canada) inc ,147.0,industrial automation
symbotic,147.0,industrial automation
acs,33.0,sports
canada swim school,33.0,sports
cataraqui golf and country club,33.0,sports
dundas valley golf and curling club,33.0,sports
evolve snow camps,33.0,sports
north york academy,33.0,sports
north west rubber,33.0,sports
capital area tennis association,33.0,sports
ottawa sports and entertainment group (oseg),33.0,sports
premier sport services,33.0,sports
the rock golf club,33.0,sports
theScore Inc.,33.0,sports
ticketmaster,33.0,sports
true north sports camps,33.0,sports
resistance,35.0,motion pictures / film
drc video productions,35.0,motion pictures / film
film i dalarna,35.0,motion pictures / film
pelmorex media inc ,35.0,motion pictures / film
rocket science vfx,35.0,motion pictures / film
scanline vfx,35.0,motion pictures / film
spin vfx,35.0,motion pictures / film
the aquatarium at tall ships landing,37.0,museums / institutions
bruce county,37.0,museums / institutions
reptilia zoo,37.0,museums / institutions
toronto zoo,37.0,museums / institutions
harbourfront centre,39.0,performing arts
university of north texas,39.0,performing arts
absolute home mortgage corp ,41.0,banking
bank of canada,41.0,banking
laurentian bank financial group,41.0,banking
central 1,41.0,banking
credit suisse,41.0,banking
first national bank,41.0,banking
Kawartha Credit Union Ltd,41.0,banking
mainstreet credit union,41.0,banking
tandia financial credit union,41.0,banking
tangerine,41.0,banking
ucb impulsa uniâˆšã¬n de crâˆšã¢dito s a de c v ,41.0,banking
wfcu credit union,41.0,banking
aig,43.0,financial services
aro inc ,43.0,financial services
alliance data,43.0,financial services
alterna savings,43.0,financial services
aon,43.0,financial services
aurum,43.0,financial services
auvenir,43.0,financial services
aviso wealth,43.0,financial services
aviva,43.0,financial services
axis finance limited,43.0,financial services
bmo financial group,43.0,financial services
bny mellon,43.0,financial services
barclays corporate banking,43.0,financial services
bertinity,43.0,financial services
blackhawk network,43.0,financial services
bond consulting group,43.0,financial services
broadridge,43.0,financial services
bdc,43.0,financial services
caat pension plan,43.0,financial services
capco,43.0,financial services
ccue finance,43.0,financial services
ci investment services inc ,43.0,financial services
cibc mellon,43.0,financial services
citi,43.0,financial services
cmls financial,43.0,financial services
canada life assurance co,43.0,financial services
canadian tire corporation,43.0,financial services
canam enterprises,43.0,financial services
capgemini,43.0,financial services
cargill,43.0,financial services
cash shop,43.0,financial services
Caterpillar,43.0,financial services
the citco group limited,43.0,financial services
cisco,43.0,financial services
colliers,43.0,financial services
coinsquare,43.0,financial services
computershare,43.0,financial services
dcr strategies inc (north america),43.0,financial services
dll,43.0,financial services
doxim,43.0,financial services
eos canada inc ,43.0,financial services
ethoca,43.0,financial services
eway,43.0,financial services
firstontario credit union,43.0,financial services
fleetcor,43.0,financial services
fairstone,43.0,financial services
fcc / fac,43.0,financial services
fidelity investments,43.0,financial services
fidus,43.0,financial services
financial horizons group,43.0,financial services
finastra,43.0,financial services
first west credit union,43.0,financial services
"Foresters Financial Services, Inc.",43.0,financial services
franklin templeton,43.0,financial services
gm financial,43.0,financial services
Gatestone & Co. Inc,43.0,financial services
genworth canada,43.0,financial services
global payments canada gp,43.0,financial services
hsbc,43.0,financial services
hub international,43.0,financial services
Healthcare of Ontario Pension Plan (HOOPP),43.0,financial services
home trust company,43.0,financial services
homeequity bank,43.0,financial services
hyperwallet,43.0,financial services
ia clarington investments,43.0,financial services
ig wealth management,43.0,financial services
ihs markit,43.0,financial services
island savings a division of first west credit union,43.0,financial services
jpmorgan chase and co ,43.0,financial services
ratesdotca group ltd ,43.0,financial services
kar global,43.0,financial services
lendcare,43.0,financial services
laurentian bank securities,43.0,financial services
libro credit union,43.0,financial services
mcap,43.0,financial services
md financial planning,43.0,financial services
mufg,43.0,financial services
mackenzie investments,43.0,financial services
macquarie group,43.0,financial services
mandeville private client inc ,43.0,financial services
manulife,43.0,financial services
manulife securities,43.0,financial services
marsh mclennan,43.0,financial services
mastercard,43.0,financial services
merchant one,43.0,financial services
metro college,43.0,financial services
moneris,43.0,financial services
moody's corporation,43.0,financial services
morningstar,43.0,financial services
mortgage broker tools,43.0,financial services
digital risk,43.0,financial services
msi spergel inc licensed insolvency trustees,43.0,financial services
nasdaq,43.0,financial services
nfp,43.0,financial services
national bank of canada,43.0,financial services
circle,43.0,financial services
oanda,43.0,financial services
optrust,43.0,financial services
ott financial group,43.0,financial services
olympia financial group inc,43.0,financial services
osl,43.0,financial services
paccar,43.0,financial services
paradigm quest,43.0,financial services
pay2day inc ,43.0,financial services
payments canada,43.0,financial services
pc financial (sg),43.0,financial services
penfinancial credit union,43.0,financial services
peoples group,43.0,financial services
performance auto group,43.0,financial services
philip morris capital corp,43.0,financial services
pinnacle fund services,43.0,financial services
positive venture group inc acquired by consero,43.0,financial services
pra group (nasdaq: praa),43.0,financial services
prefera finance ltd ,43.0,financial services
progressa,43.0,financial services
pwc,43.0,financial services
on q financial inc ,43.0,financial services
qbe insurance,43.0,financial services
questrade careers,43.0,financial services
questrade financial group,43.0,financial services
rateshop inc ,43.0,financial services
merrick mortgages rateshop ca,43.0,financial services
raymond james,43.0,financial services
rbc,43.0,financial services
scotiabank,43.0,financial services
servus credit union,43.0,financial services
Source One Financial Corp,43.0,financial services
SSQ Assurance,43.0,financial services
standard bank group,43.0,financial services
state street,43.0,financial services
assurant employee benefits (now sun life financial),43.0,financial services
Symcor Inc.,43.0,financial services
td,43.0,financial services
telstra,43.0,financial services
the co operators group auto and home insurance,43.0,financial services
the mortgage division,43.0,financial services
tmx group,43.0,financial services
ubs investment bank,43.0,financial services
veem,43.0,financial services
wells fargo advisors,43.0,financial services
wells fargo,43.0,financial services
wolters kluwer,43.0,financial services
atb financial,45.0,investment banking
firstcapital,45.0,investment banking
the burke group,45.0,investment banking
amp services llc,47.0,accounting
baker tilly canada,47.0,accounting
black tulip inc ,47.0,accounting
capilano university,47.0,accounting
srj chartered professional accountants (canada),47.0,accounting
crowe soberman,47.0,accounting
first choice haircutters,47.0,accounting
grant thornton llp (us),47.0,accounting
mgc global risk advisory llp,47.0,accounting
mr sub,47.0,accounting
maxsys staffing and consulting,47.0,accounting
rsm us llp,47.0,accounting
zeifmans,47.0,accounting
a1 windows,49.0,building materials
acrytec panel industries,49.0,building materials
alexandria moulding,49.0,building materials
alumicor limited,49.0,building materials
anatolia tile and stone inc,49.0,building materials
assa abloy opening solutions americas,49.0,building materials
britespan building systems inc ,49.0,building materials
nordic lumber ltd ,49.0,building materials
barleystone paving ltd,49.0,building materials
bytown lumber inc,49.0,building materials
Caesarstone,49.0,building materials
CANWEL BUILDING MATERIALS LTD,49.0,building materials
multi toits inc ,49.0,building materials
elite trimworks corp ,49.0,building materials
euro architectural components,49.0,building materials
EuroLine Windows,49.0,building materials
foundation building materials,49.0,building materials
greenhawk building materials,49.0,building materials
guildcrest homes,49.0,building materials
hilti group,49.0,building materials
hadrian,49.0,building materials
timber mart,49.0,building materials
henry company,49.0,building materials
herman's supply company,49.0,building materials
iko north america,49.0,building materials
kp windows,49.0,building materials
Kaycan Ltd,49.0,building materials
kingdon timber mart,49.0,building materials
lake scugog lumber inc ,49.0,building materials
lafarge north america inc,49.0,building materials
lanark cedar,49.0,building materials
lehigh hanson,49.0,building materials
metrie,49.0,building materials
national concrete accessories,49.0,building materials
nuvo iron,49.0,building materials
olon industries,49.0,building materials
patene building supplies ltd,49.0,building materials
pella corporation,49.0,building materials
plasti fab ltd ,49.0,building materials
pliteq,49.0,building materials
renorun,49.0,building materials
RIVERSIDE MILLWORK GROUP INC,49.0,building materials
romac industries inc ,49.0,building materials
roman building materials ltd,49.0,building materials
roofmart,49.0,building materials
salit steel,49.0,building materials
santerra stonecraft,49.0,building materials
Screenco Manufacturing Ltd.,49.0,building materials
snap on tools of canada ltd ,49.0,building materials
steelway building systems,49.0,building materials
sunview patio doors ltd,49.0,building materials
techo bloc,49.0,building materials
trusscore,49.0,building materials
unilock,49.0,building materials
united building products inc,49.0,building materials
uponor,49.0,building materials
Walker Industries Corp,49.0,building materials
waterloo garage doors inc,49.0,building materials
watson building supplies a gms company,49.0,building materials
weston premium woods,49.0,building materials
wsb titan,49.0,building materials
zekelman industries,49.0,building materials
als global,51.0,civil engineering
bethell group,51.0,civil engineering
cima+,51.0,civil engineering
cansel,51.0,civil engineering
fnx innov,51.0,civil engineering
geopro consulting limited,51.0,civil engineering
hlv2k engineering limited,51.0,civil engineering
klohn crippen berger,51.0,civil engineering
mcintosh perry,51.0,civil engineering
highway studio llc,51.0,civil engineering
prowise group inc,51.0,civil engineering
prowise engineering inc (division of prowise group),51.0,civil engineering
r v anderson associates limited,51.0,civil engineering
snc lavalin,51.0,civil engineering
toronto redi mix limited,51.0,civil engineering
vale canada limited,51.0,civil engineering
401 dixie nissan,53.0,automotive
abc technologies,53.0,automotive
agt electric cars,53.0,automotive
akka technologies,53.0,automotive
action car and truck accessories,53.0,automotive
active green + ross complete tire and auto center,53.0,automotive
acura of riverside,53.0,automotive
agincourt mazda,53.0,automotive
aisin canada inc mftg,53.0,automotive
android industries,53.0,automotive
applewood chevrolet cadillac buick gmc,53.0,automotive
the approval store,53.0,automotive
assured automotive,53.0,automotive
audi ag,53.0,automotive
AutoCanada Inc.,53.0,automotive
autodata solutions,53.0,automotive
trophy automotive dealer group llc,53.0,automotive
bds fleet service,53.0,automotive
bmw group,53.0,automotive
barrie volkswagen,53.0,automotive
belleville toyota,53.0,automotive
benson group inc ,53.0,automotive
berks machine tools ltd ,53.0,automotive
bolton toyota,53.0,automotive
bramgate volkswagen,53.0,automotive
Bristol Car and Truck Rentals,53.0,automotive
budds' bmw,53.0,automotive
CPK Interior Products Inc,53.0,automotive
pride auto body,53.0,automotive
carstar auto body repair experts,53.0,automotive
chatham chrysler,53.0,automotive
city buick chevrolet cadillac gmc,53.0,automotive
clarington hyundai,53.0,automotive
clover tool manufacturing limited,53.0,automotive
cooksville hyundai,53.0,automotive
Cox Automotive,53.0,automotive
Cummins Inc.,53.0,automotive
dent wizard international,53.0,automotive
dixie mitsubishi,53.0,automotive
donnelly group,53.0,automotive
downtown auto group,53.0,automotive
Driven Brands,53.0,automotive
eastgate ford inc ,53.0,automotive
economy lube,53.0,automotive
ed learn ford lincoln,53.0,automotive
the electromac group inc ,53.0,automotive
erin park lexus toyota,53.0,automotive
fio automotive canada corporation,53.0,automotive
flex n gate,53.0,automotive
forbes waterloo mazda,53.0,automotive
key auto approvals inc ,53.0,automotive
frost chevrolet buick gmc cadillac,53.0,automotive
gp bikes,53.0,automotive
galt chrysler dodge jeep ram,53.0,automotive
richmond meat packers inc,53.0,automotive
go auto,53.0,automotive
green metals,53.0,automotive
Ground Effects Ltd.,53.0,automotive
groupe touchette inc ,53.0,automotive
halton honda,53.0,automotive
hearn industrial services,53.0,automotive
hitch city,53.0,automotive
hamilton volvo,53.0,automotive
hematite,53.0,automotive
honda engineering north america inc ,53.0,automotive
Humberview Group,53.0,automotive
honda manufacturing of alabama llc,53.0,automotive
JFK Systems Inc.,53.0,automotive
jefferson elora corporation,53.0,automotive
drive and shine inc,53.0,automotive
varroc lighting systems,53.0,automotive
ksr international inc ,53.0,automotive
kuntz electroplating inc (kei),53.0,automotive
lauria hyundai,53.0,automotive
latem industries ltd ,53.0,automotive
